time,player,actor_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,boost,throttle,steer
380.5294,neon_matrix46(2),57,-704.48,3824.59,196.27,-265.01,-929.47,-1364.45,75.0,128.0,128.0
380.5294,neon_matrix46(1),59,-3492.43,-907.16,17.01,1094.21,-497.94,0.36,255.0,255.0,255.0
380.56284,BALL,0,-3037.2,1952.52,583.06,614.21,-250.18,920.64,,,
380.56284,tkxanny,8,-1902.7,5096.49,126.07,274.02,218.76,727.53,82.0,244.0,128.0
380.56284,Thunder,17,-323.43,3575.26,17.02,-1072.16,-476.55,0.17,255.0,255.0,255.0
380.56284,Cha,32,-4002.6,2029.19,78.17,-994.06,-434.27,875.17,0.0,255.0,216.0
380.56284,neon_matrix46,45,-3249.74,1131.43,17.02,-453.28,-1201.42,-0.11,61.0,255.0,128.0
380.56284,neon_matrix46(2),57,-704.48,3824.59,196.27,-265.01,-929.47,-1364.45,75.0,128.0,128.0
380.56284,neon_matrix46(1),59,-3492.43,-907.16,17.01,1094.21,-497.94,0.36,255.0,255.0,255.0
380.59628,BALL,0,-3026.96,1948.36,598.26,613.89,-250.04,909.34,,,
380.59628,tkxanny,8,-1882.34,5104.82,183.08,267.9,27.82,776.73,82.0,244.0,128.0
380.59628,Thunder,17,-384.01,3542.59,17.02,-801.89,-505.21,0.18,255.0,255.0,189.0
380.59628,Cha,32,-4002.6,2029.19,78.17,-994.06,-434.27,875.17,0.0,255.0,216.0
380.59628,neon_matrix46,45,-3249.74,1131.43,17.02,-453.28,-1201.42,-0.11,61.0,255.0,128.0
380.59628,neon_matrix46(2),57,-726.7,3746.92,80.04,-275.17,-943.61,-1421.28,75.0,255.0,128.0
380.59628,neon_matrix46(1),59,-3410.67,-927.24,17.01,1073.16,-89.28,0.36,255.0,255.0,255.0
380.62973,BALL,0,-3006.52,1940.04,628.1,613.25,-249.76,886.74,,,
380.62973,tkxanny,8,-1882.34,5104.82,183.08,267.9,27.82,776.73,82.0,244.0,128.0
380.62973,Thunder,17,-384.01,3542.59,17.02,-801.89,-505.21,0.18,255.0,255.0,110.0
380.62973,Cha,32,-4062.89,1988.7,164.25,-521.38,-538.19,1108.57,0.0,255.0,216.0
380.62973,neon_matrix46,45,-3293.2,1003.55,29.66,-422.95,-1341.23,311.23,61.0,255.0,128.0
380.62973,neon_matrix46(2),57,-726.7,3746.92,80.04,-275.17,-943.61,-1421.28,75.0,255.0,128.0
380.62973,neon_matrix46(1),59,-3410.67,-927.24,17.01,1073.16,-89.28,0.36,255.0,255.0,255.0
380.66318,BALL,0,-2980.98,1929.64,664.34,612.45,-249.41,858.53,,,
380.66318,tkxanny,8,-1862.3,5104.13,241.59,275.08,-18.95,778.98,82.0,244.0,89.0
380.66318,Thunder,17,-440.55,3498.36,27.09,-719.62,-653.41,307.99,255.0,255.0,54.0
380.66318,Cha,32,-4062.89,1988.7,164.25,-521.38,-538.19,1108.57,0.0,255.0,216.0
380.66318,neon_matrix46,45,-3293.2,1003.55,29.66,-422.95,-1341.23,311.23,61.0,255.0,128.0
380.66318,neon_matrix46(2),57,-726.7,3746.92,80.04,-275.17,-943.61,-1421.28,75.0,255.0,128.0
380.66318,neon_matrix46(1),59,-3333.76,-919.03,17.01,980.33,256.46,0.33,255.0,255.0,255.0
380.69662,BALL,0,-2950.38,1917.17,706.28,611.49,-248.99,824.72,,,
380.69662,tkxanny,8,-1857.63,5103.85,254.56,281.94,-15.86,777.4,82.0,244.0,86.0
380.69662,Thunder,17,-452.45,3487.12,32.32,-715.06,-682.58,315.97,255.0,255.0,46.0
380.69662,Cha,32,-4082.36,1931.01,267.07,-37.58,-711.18,1080.74,0.0,255.0,255.0
380.69662,neon_matrix46,45,-3333.02,875.85,58.53,-446.62,-1435.5,293.87,61.0,255.0,0.0
380.69662,neon_matrix46(2),57,-750.92,3674.8,8.32,-416.24,-937.63,-54.53,75.0,255.0,128.0
380.69662,neon_matrix46(1),59,-3317.56,-913.85,17.01,969.24,328.91,0.19,255.0,255.0,255.0
380.73007,BALL,0,-2945.29,1915.1,713.11,611.33,-248.92,819.09,,,
380.73007,tkxanny,8,-1840.36,5103.27,299.73,304.65,-6.39,773.15,82.0,244.0,110.0
380.73007,Thunder,17,-495.5,3445.76,52.15,-754.54,-729.79,360.07,255.0,255.0,85.0
380.73007,Cha,32,-4082.36,1931.01,267.07,-37.58,-711.18,1080.74,0.0,255.0,255.0
380.73007,neon_matrix46,45,-3333.02,875.85,58.53,-446.62,-1435.5,293.87,61.0,255.0,0.0
380.73007,neon_matrix46(2),57,-750.92,3674.8,8.32,-416.24,-937.63,-54.53,75.0,255.0,128.0
380.73007,neon_matrix46(1),59,-3262.56,-887.04,17.01,921.32,551.19,0.08,255.0,255.0,255.0
380.76352,BALL,0,-2924.93,1906.82,739.95,610.69,-248.64,796.58,,,
380.76352,tkxanny,8,-1835.22,5103.18,312.61,309.24,-4.72,772.78,82.0,244.0,117.0
380.76352,Thunder,17,-508.2,3433.42,58.32,-764.65,-743.87,373.74,242.0,238.0,130.0
380.76352,Cha,32,-4082.36,1931.01,267.07,-37.58,-711.18,1080.74,0.0,255.0,255.0
380.76352,neon_matrix46,45,-3333.02,875.85,58.53,-446.62,-1435.5,293.87,61.0,255.0,0.0
380.76352,neon_matrix46(2),57,-750.92,3674.8,8.32,-416.24,-937.63,-54.53,63.0,255.0,128.0
380.76352,neon_matrix46(1),59,-3247.41,-877.15,17.01,905.15,607.53,0.07,255.0,255.0,255.0
380.79697,BALL,0,-2904.58,1898.54,766.03,610.05,-248.36,774.1,,,
380.79697,tkxanny,8,-1835.22,5103.18,312.61,309.24,-4.72,772.78,82.0,244.0,117.0
380.79697,Thunder,17,-508.2,3433.42,58.32,-764.65,-743.87,373.74,242.0,128.0,128.0
380.79697,Cha,32,-4080.88,1872.11,342.77,31.11,-842.38,947.52,0.0,255.0,255.0
380.79697,neon_matrix46,45,-3375.36,739.67,82.41,-475.1,-1528.13,232.18,61.0,255.0,255.0
380.79697,neon_matrix46(2),57,-816.48,3581.04,31.26,-682.99,-827.4,385.73,63.0,128.0,128.0
380.79697,neon_matrix46(1),59,-3247.41,-877.15,17.01,905.15,607.53,0.07,255.0,255.0,255.0
380.8305,BALL,0,-2884.26,1890.26,791.36,609.41,-248.08,751.64,,,
380.8305,tkxanny,8,-1813.89,5103.03,364.08,327.71,-1.32,771.46,82.0,246.0,126.0
380.8305,Thunder,17,-573.9,3368.31,92.63,-802.74,-806.13,433.57,242.0,128.0,99.0
380.8305,Cha,32,-4080.88,1872.11,342.77,31.11,-842.38,947.52,0.0,255.0,255.0
380.8305,neon_matrix46,45,-3375.36,739.67,82.41,-475.1,-1528.13,232.18,61.0,255.0,255.0
380.8305,neon_matrix46(2),57,-816.48,3581.04,31.26,-682.99,-827.4,385.73,63.0,128.0,128.0
380.8305,neon_matrix46(1),59,-3189.89,-828.8,17.01,826.19,812.74,0.07,255.0,255.0,255.0
380.86395,BALL,0,-2858.89,1879.92,821.98,608.61,-247.73,723.59,,,
380.86395,tkxanny,8,-1813.89,5103.03,364.08,327.71,-1.32,771.46,82.0,246.0,126.0
380.86395,Thunder,17,-573.9,3368.31,92.63,-802.74,-806.13,433.57,242.0,128.0,14.0
380.86395,Cha,32,-4079.48,1803.9,407.4,10.47,-961.83,789.0,0.0,255.0,255.0
380.86395,neon_matrix46,45,-3375.36,739.67,82.41,-475.1,-1528.13,232.18,61.0,255.0,255.0
380.86395,neon_matrix46(2),57,-867.8,3518.87,59.67,-685.79,-830.33,358.47,63.0,255.0,0.0
380.86395,neon_matrix46(1),59,-3189.89,-828.8,17.01,826.19,812.74,0.07,255.0,255.0,255.0
380.8974,BALL,0,-2828.48,1867.56,857.18,607.65,-247.31,689.99,,,
380.8974,tkxanny,8,-1788.67,5102.99,421.95,341.4,-0.31,771.71,82.0,242.0,126.0
380.8974,Thunder,17,-573.9,3368.31,92.63,-802.74,-806.13,433.57,242.0,128.0,9.0
380.8974,Cha,32,-4079.48,1803.9,407.4,10.47,-961.83,789.0,0.0,255.0,255.0
380.8974,neon_matrix46,45,-3409.44,582.06,100.34,-66.11,-2138.16,163.63,61.0,255.0,255.0
380.8974,neon_matrix46(2),57,-867.8,3518.87,59.67,-685.79,-830.33,358.47,63.0,255.0,0.0
380.8974,neon_matrix46(1),59,-3120.43,-742.21,27.06,719.92,1036.6,307.49,255.0,255.0,255.0
380.93085,BALL,0,-2808.24,1859.32,879.71,607.01,-247.03,667.62,,,
380.93085,tkxanny,8,-1788.67,5102.99,421.95,341.4,-0.31,771.71,82.0,242.0,128.0
380.93085,Thunder,17,-659.23,3283.51,154.76,-787.25,-789.32,658.27,242.0,128.0,4.0
380.93085,Cha,32,-4079.06,1718.36,464.06,2.14,-1075.54,587.41,0.0,255.0,255.0
380.93085,neon_matrix46,45,-3409.44,582.06,100.34,-66.11,-2138.16,163.63,61.0,255.0,128.0
380.93085,neon_matrix46(2),57,-965.32,3456.46,87.07,-1291.63,-728.21,304.26,63.0,128.0,128.0
380.93085,neon_matrix46(1),59,-3120.43,-742.21,27.06,719.92,1036.6,307.49,255.0,255.0,128.0
380.9643,BALL,0,-2793.07,1853.14,896.12,606.53,-246.82,650.85,,,
380.9643,tkxanny,8,-1762.79,5102.99,479.88,347.27,-0.27,773.31,82.0,241.0,128.0
380.9643,Thunder,17,-659.23,3283.51,154.76,-787.25,-789.32,658.27,242.0,128.0,0.0
380.9643,Cha,32,-4079.06,1718.36,464.06,2.14,-1075.54,587.41,0.0,255.0,255.0
380.9643,neon_matrix46,45,-3413.99,455.47,108.12,-88.05,-2193.08,108.65,61.0,255.0,0.0
380.9643,neon_matrix46(2),57,-965.32,3456.46,87.07,-1291.63,-728.21,304.26,93.0,128.0,128.0
380.9643,neon_matrix46(1),59,-3120.43,-742.21,27.06,719.92,1036.6,307.49,255.0,255.0,128.0
380.99774,BALL,0,-2772.87,1844.91,917.35,605.89,-246.54,628.52,,,
380.99774,tkxanny,8,-1756.97,5102.99,492.77,349.91,-0.27,773.09,82.0,242.0,114.0
380.99774,Thunder,17,-659.23,3283.51,154.76,-787.25,-789.32,658.27,242.0,128.0,0.0
380.99774,Cha,32,-4078.99,1653.47,493.31,0.55,-1138.12,435.72,0.0,255.0,255.0
380.99774,neon_matrix46,45,-3413.99,455.47,108.12,-88.05,-2193.08,108.65,61.0,255.0,0.0
380.99774,neon_matrix46(2),57,-965.32,3456.46,87.07,-1291.63,-728.21,304.26,93.0,128.0,128.0
380.99774,neon_matrix46(1),59,-3066.02,-660.61,52.09,739.8,1120.46,359.45,255.0,255.0,128.0
381.0312,BALL,0,-2762.77,1840.81,927.68,605.57,-246.4,617.36,,,
381.0312,tkxanny,8,-1756.97,5102.99,492.77,349.91,-0.27,773.09,82.0,242.0,114.0
381.0312,Thunder,17,-719.4,3221.41,203.21,-813.45,-858.5,637.89,242.0,128.0,0.0
381.0312,Cha,32,-4078.99,1634.31,500.02,0.39,-1153.15,391.21,0.0,255.0,255.0
381.0312,neon_matrix46,45,-3413.99,455.47,108.12,-88.05,-2193.08,108.65,0.0,255.0,0.0
381.0312,neon_matrix46(2),57,-965.32,3456.46,87.07,-1291.63,-728.21,304.26,93.0,128.0,128.0
381.0312,neon_matrix46(1),59,-3066.02,-660.61,52.09,739.8,1120.46,359.45,255.0,255.0,128.0
381.06464,BALL,0,-2737.57,1830.56,952.71,604.77,-246.05,589.49,,,
381.06464,tkxanny,8,-1734.88,5102.99,536.92,404.64,-0.3,741.76,82.0,246.0,0.0
381.06464,Thunder,17,-719.4,3221.41,203.21,-813.45,-858.5,637.89,242.0,128.0,0.0
381.06464,Cha,32,-4078.99,1634.31,500.02,0.39,-1153.15,391.21,0.0,255.0,255.0
381.06464,neon_matrix46,45,-3423.98,251.27,112.83,-117.72,-2239.82,-1.01,0.0,128.0,0.0
381.06464,neon_matrix46(2),57,-1094.44,3383.62,112.05,-1291.63,-728.21,96.71,93.0,128.0,128.0
381.06464,neon_matrix46(1),59,-3009.45,-573.58,81.64,763.98,1191.6,422.89,255.0,255.0,128.0
381.09808,BALL,0,-2717.42,1822.36,971.9,604.13,-245.77,567.21,,,
381.09808,tkxanny,8,-1734.88,5102.99,536.92,404.64,-0.3,741.76,82.0,246.0,0.0
381.09808,Thunder,17,-781.32,3154.34,250.71,-835.13,-921.31,632.08,242.0,128.0,23.0
381.09808,Cha,32,-4078.99,1565.56,517.58,0.29,-1195.3,232.28,0.0,255.0,255.0
381.09808,neon_matrix46,45,-3423.98,251.27,112.83,-117.72,-2239.82,-1.01,0.0,128.0,0.0
381.09808,neon_matrix46(2),57,-1180.52,3335.06,112.71,-1291.63,-728.21,-11.89,93.0,128.0,128.0
381.09808,neon_matrix46(1),59,-2996.67,-553.54,88.88,767.55,1206.47,437.89,255.0,255.0,128.0
381.13153,BALL,0,-2692.27,1812.11,994.84,603.33,-245.42,539.41,,,
381.13153,tkxanny,8,-1696.89,5102.99,596.12,498.91,-0.3,679.95,82.0,248.0,0.0
381.13153,Thunder,17,-781.32,3154.34,250.71,-835.13,-921.31,632.08,242.0,128.0,112.0
381.13153,Cha,32,-4078.99,1565.56,517.58,0.29,-1195.3,232.28,0.0,255.0,255.0
381.13153,neon_matrix46,45,-3433.78,64.57,111.75,-117.72,-2239.82,-15.27,0.0,128.0,0.0
381.13153,neon_matrix46(2),57,-1202.04,3322.92,112.48,-1291.63,-728.21,-13.95,93.0,128.0,128.0
381.13153,neon_matrix46(1),59,-2996.67,-553.54,88.88,767.55,1206.47,437.89,255.0,255.0,128.0
381.16498,BALL,0,-2682.22,1808.03,1003.69,603.01,-245.28,528.29,,,
381.16498,tkxanny,8,-1696.89,5102.99,596.12,498.91,-0.3,679.95,82.0,248.0,0.0
381.16498,Thunder,17,-781.32,3154.34,250.71,-835.13,-921.31,632.08,242.0,128.0,135.0
381.16498,Cha,32,-4078.99,1474.5,526.3,0.29,-1224.88,22.87,0.0,255.0,255.0
381.16498,neon_matrix46,45,-3433.78,64.57,111.75,-117.72,-2239.82,-15.27,0.0,128.0,0.0
381.16498,neon_matrix46(2),57,-1202.04,3322.92,112.48,-1291.63,-728.21,-13.95,93.0,128.0,128.0
381.16498,neon_matrix46(1),59,-2938.1,-459.95,120.22,790.27,1280.94,403.71,255.0,255.0,0.0
381.19843,BALL,0,-2662.14,1799.87,1020.84,602.37,-245.0,506.09,,,
381.19843,tkxanny,8,-1656.08,5102.99,643.93,577.77,-0.3,601.35,82.0,241.0,0.0
381.19843,Thunder,17,-858.85,3066.65,309.12,-852.88,-983.8,644.08,242.0,128.0,169.0
381.19843,Cha,32,-4078.99,1474.5,526.3,0.29,-1224.88,22.87,0.0,255.0,255.0
381.19843,neon_matrix46,45,-3442.6,-103.46,110.58,-117.72,-2239.82,-15.45,0.0,128.0,0.0
381.19843,neon_matrix46(2),57,-1298.88,3268.29,111.33,-1291.63,-728.21,-15.44,93.0,128.0,128.0
381.19843,neon_matrix46(1),59,-2938.1,-459.95,120.22,790.27,1280.94,403.71,255.0,255.0,0.0
381.23187,BALL,0,-2637.06,1789.67,1041.24,601.57,-244.65,478.36,,,
381.23187,tkxanny,8,-1656.08,5102.99,643.93,577.77,-0.3,601.35,82.0,241.0,0.0
381.23187,Thunder,17,-858.85,3066.65,309.12,-852.88,-983.8,644.08,242.0,128.0,238.0
381.23187,Cha,32,-4078.99,1382.42,519.18,0.29,-1225.65,-189.22,0.0,255.0,226.0
381.23187,neon_matrix46,45,-3442.6,-103.46,110.58,-117.72,-2239.82,-15.45,0.0,128.0,0.0
381.23187,neon_matrix46(2),57,-1298.88,3268.29,111.33,-1291.63,-728.21,-15.44,93.0,128.0,128.0
381.23187,neon_matrix46(1),59,-2938.1,-459.95,120.22,790.27,1280.94,403.71,255.0,255.0,0.0
381.26532,BALL,0,-2607.0,1777.43,1064.19,600.61,-244.23,445.12,,,
381.26532,tkxanny,8,-1614.77,5102.99,681.42,496.83,-0.3,397.94,82.0,0.0,0.0
381.26532,Thunder,17,-923.18,2991.14,358.2,-860.79,-1023.78,663.31,242.0,128.0,255.0
381.26532,Cha,32,-4078.99,1382.42,519.18,0.29,-1225.65,-189.22,0.0,255.0,226.0
381.26532,neon_matrix46,45,-3451.42,-271.49,109.41,-117.72,-2239.82,-15.45,0.0,128.0,0.0
381.26532,neon_matrix46(2),57,-1298.88,3268.29,111.33,-1291.63,-728.21,-15.44,93.0,128.0,128.0
381.26532,neon_matrix46(1),59,-2856.11,-322.73,187.41,758.63,1299.84,653.6,255.0,255.0,128.0
381.29877,BALL,0,-2587.0,1769.31,1078.56,599.97,-243.95,423.0,,,
381.29877,tkxanny,8,-1606.89,5102.99,687.41,464.48,-0.3,347.1,82.0,0.0,0.0
381.29877,Thunder,17,-923.18,2991.14,358.2,-860.79,-1023.78,663.31,242.0,128.0,242.0
381.29877,Cha,32,-4078.99,1281.55,492.69,0.27,-1195.24,-417.57,0.0,255.0,167.0
381.29877,neon_matrix46,45,-3453.38,-308.83,109.15,-117.72,-2239.82,-15.45,0.0,128.0,0.0
381.29877,neon_matrix46(2),57,-1417.24,3201.52,109.9,-1291.63,-728.21,-15.45,93.0,128.0,128.0
381.29877,neon_matrix46(1),59,-2856.11,-322.73,187.41,758.63,1299.84,653.6,255.0,255.0,128.0
381.3322,BALL,0,-2582.0,1767.28,1082.04,599.81,-243.88,417.47,,,
381.3322,tkxanny,8,-1606.89,5102.99,687.41,464.48,-0.3,347.1,82.0,0.0,0.0
381.3322,Thunder,17,-923.18,2991.14,358.2,-860.79,-1023.78,663.31,242.0,128.0,208.0
381.3322,Cha,32,-4078.99,1271.6,489.09,0.26,-1194.39,-432.05,0.0,255.0,138.0
381.3322,neon_matrix46,45,-3453.38,-308.83,109.15,-117.72,-2239.82,-15.45,0.0,128.0,0.0
381.3322,neon_matrix46(2),57,-1417.24,3201.52,109.9,-1291.63,-728.21,-15.45,93.0,128.0,128.0
381.3322,neon_matrix46(1),59,-2811.54,-245.26,225.45,767.39,1348.56,652.38,255.0,255.0,128.0
381.36566,BALL,0,-2552.04,1755.1,1101.94,598.85,-243.46,384.33,,,
381.36566,tkxanny,8,-1573.03,5102.99,706.64,479.67,-0.3,202.92,82.0,238.0,0.0
381.36566,Thunder,17,-1002.34,2895.23,420.39,-865.64,-1064.84,691.41,242.0,128.0,206.0
381.36566,Cha,32,-4078.99,1271.6,489.09,0.26,-1194.39,-432.05,0.0,255.0,138.0
381.36566,neon_matrix46,45,-3462.2,-476.86,107.98,-117.72,-2239.82,-15.45,0.0,128.0,0.0
381.36566,neon_matrix46(2),57,-1514.08,3146.89,108.73,-1291.63,-728.21,-15.45,93.0,128.0,128.0
381.36566,neon_matrix46(1),59,-2811.54,-245.26,225.45,767.39,1348.56,652.38,255.0,255.0,128.0
381.3991,BALL,0,-2542.06,1751.04,1108.21,598.53,-243.32,373.29,,,
381.3991,tkxanny,8,-1573.03,5102.99,706.64,479.67,-0.3,202.92,82.0,238.0,0.0
381.3991,Thunder,17,-1002.34,2895.23,420.39,-865.64,-1064.84,691.41,242.0,128.0,173.0
381.3991,Cha,32,-4055.38,1171.59,449.1,344.39,-1205.17,-505.75,0.0,255.0,93.0
381.3991,neon_matrix46,45,-3462.2,-476.86,107.98,-117.72,-2239.82,-15.45,0.0,128.0,0.0
381.3991,neon_matrix46(2),57,-1514.08,3146.89,108.73,-1291.63,-728.21,-15.45,93.0,128.0,128.0
381.3991,neon_matrix46(1),59,-2811.54,-245.26,225.45,767.39,1348.56,652.38,255.0,255.0,128.0
381.43256,BALL,0,-2527.1,1744.95,1117.26,598.05,-243.11,356.75,,,
381.43256,tkxanny,8,-1573.03,5102.99,706.64,479.67,-0.3,202.92,82.0,238.0,0.0
381.43256,Thunder,17,-1002.34,2895.23,420.39,-865.64,-1064.84,691.41,242.0,128.0,128.0
381.43256,Cha,32,-4052.41,1161.54,444.84,356.53,-1205.76,-511.36,0.0,252.0,86.0
381.43256,neon_matrix46,45,-3462.2,-476.86,107.98,-117.72,-2239.82,-15.45,0.0,128.0,0.0
381.43256,neon_matrix46(2),57,-1514.08,3146.89,108.73,-1291.63,-728.21,-15.45,93.0,128.0,128.0
381.43256,neon_matrix46(1),59,-2740.71,-118.43,285.82,776.5,1410.53,666.44,255.0,255.0,128.0
381.466,BALL,0,-2487.28,1728.78,1139.4,596.77,-242.55,312.7,,,
381.466,tkxanny,8,-1524.46,5102.99,719.01,570.55,-0.29,79.71,82.0,247.0,0.0
381.466,Thunder,17,-1081.94,2795.68,485.22,-870.64,-1104.19,720.28,242.0,128.0,108.0
381.466,Cha,32,-4052.41,1161.54,444.84,356.53,-1205.76,-511.36,0.0,252.0,86.0
381.466,neon_matrix46,45,-3471.02,-644.89,106.81,-117.72,-2239.82,-15.45,0.0,128.0,0.0
381.466,neon_matrix46(2),57,-1632.44,3080.12,107.3,-1291.63,-728.21,-15.45,93.0,128.0,128.0
381.466,neon_matrix46(1),59,-2740.71,-118.43,285.82,776.5,1410.53,666.44,255.0,255.0,128.0
381.49945,BALL,0,-2472.37,1722.72,1146.94,596.29,-242.34,296.2,,,
381.49945,tkxanny,8,-1524.46,5102.99,719.01,570.55,-0.29,79.71,82.0,247.0,0.0
381.49945,Thunder,17,-1081.94,2795.68,485.22,-870.64,-1104.19,720.28,242.0,128.0,80.0
381.49945,Cha,32,-4016.66,1050.74,394.93,393.07,-1210.78,-572.43,0.0,223.0,78.0
381.49945,neon_matrix46,45,-3471.02,-644.89,106.81,-117.72,-2239.82,-15.45,0.0,128.0,0.0
381.49945,neon_matrix46(2),57,-1632.44,3080.12,107.3,-1291.63,-728.21,-15.45,93.0,128.0,128.0
381.49945,neon_matrix46(1),59,-2669.18,13.22,348.14,783.43,1455.59,692.3,255.0,255.0,128.0
381.5329,BALL,0,-2452.5,1714.64,1156.36,595.65,-242.06,274.23,,,
381.5329,tkxanny,8,-1524.46,5102.99,719.01,570.55,-0.29,79.71,82.0,247.0,0.0
381.5329,Thunder,17,-1147.44,2711.36,540.13,-875.53,-1141.0,741.6,242.0,128.0,45.0
381.5329,Cha,32,-4016.66,1050.74,394.93,393.07,-1210.78,-572.43,0.0,223.0,78.0
381.5329,neon_matrix46,45,-3481.8,-850.26,105.34,-117.72,-2239.82,-20.86,0.0,128.0,128.0
381.5329,neon_matrix46(2),57,-1729.28,3025.49,106.13,-1291.63,-728.21,-15.45,93.0,128.0,128.0
381.5329,neon_matrix46(1),59,-2669.18,13.22,348.14,783.43,1455.59,692.3,255.0,255.0,128.0
381.56635,BALL,0,-2432.66,1706.57,1165.04,595.01,-241.78,252.27,,,
381.56635,tkxanny,8,-1457.99,5102.99,724.68,636.56,-0.34,68.09,82.0,232.0,255.0
381.56635,Thunder,17,-1147.44,2711.36,540.13,-875.53,-1141.0,741.6,242.0,128.0,32.0
381.56635,Cha,32,-3990.42,969.93,355.11,393.33,-1212.88,-616.57,0.0,186.0,135.0
381.56635,neon_matrix46,45,-3481.8,-850.26,105.34,-117.72,-2239.82,-20.86,0.0,128.0,128.0
381.56635,neon_matrix46(2),57,-1729.28,3025.49,106.13,-1291.63,-728.21,-15.45,93.0,128.0,128.0
381.56635,neon_matrix46(1),59,-2669.18,13.22,348.14,783.43,1455.59,692.3,255.0,255.0,128.0
381.59995,BALL,0,-2412.84,1698.53,1173.0,594.4,-241.5,230.35,,,
381.59995,tkxanny,8,-1457.99,5102.99,724.68,636.56,-0.34,68.09,82.0,232.0,255.0
381.59995,Thunder,17,-1147.44,2711.36,540.13,-875.53,-1141.0,741.6,242.0,128.0,75.0
381.59995,Cha,32,-3990.42,969.93,355.11,393.33,-1212.88,-616.57,0.0,186.0,135.0
381.59995,neon_matrix46,45,-3481.8,-850.26,105.34,-117.72,-2239.82,-20.86,0.0,128.0,128.0
381.59995,neon_matrix46(2),57,-1729.28,3025.49,106.13,-1291.63,-728.21,-15.45,93.0,128.0,128.0
381.59995,neon_matrix46(1),59,-2590.48,160.91,419.16,789.96,1493.88,725.66,255.0,255.0,128.0
381.6334,BALL,0,-2397.99,1692.5,1178.48,593.95,-241.29,213.91,,,
381.6334,tkxanny,8,-1457.99,5102.99,724.68,636.56,-0.34,68.09,82.0,232.0,255.0
381.6334,Thunder,17,-1228.09,2604.11,609.15,-883.79,-1196.38,761.05,242.0,128.0,123.0
381.6334,Cha,32,-3990.42,969.93,355.11,393.33,-1212.88,-616.57,0.0,186.0,135.0
381.6334,neon_matrix46,45,-3492.58,-1055.63,100.47,-117.72,-2239.82,-80.37,0.0,128.0,128.0
381.6334,neon_matrix46(2),57,-1826.12,2970.86,102.96,-1291.63,-728.21,-64.14,93.0,128.0,128.0
381.6334,neon_matrix46(1),59,-2590.48,160.91,419.16,789.96,1493.88,725.66,255.0,255.0,128.0
381.66684,BALL,0,-2368.32,1680.44,1188.22,593.05,-240.87,181.09,,,
381.66684,tkxanny,8,-1398.07,5102.99,734.29,664.07,-0.33,144.4,82.0,232.0,255.0
381.66684,Thunder,17,-1228.09,2604.11,609.15,-883.79,-1196.38,761.05,242.0,128.0,123.0
381.66684,Cha,32,-3954.33,858.62,295.57,394.23,-1215.69,-676.92,0.0,212.0,162.0
381.66684,neon_matrix46,45,-3492.58,-1055.63,100.47,-117.72,-2239.82,-80.37,0.0,128.0,128.0
381.66684,neon_matrix46(2),57,-1826.12,2970.86,102.96,-1291.63,-728.21,-64.14,93.0,128.0,128.0
381.66684,neon_matrix46(1),59,-2531.06,274.11,474.64,794.24,1522.16,750.89,255.0,255.0,128.0
381.7003,BALL,0,-2353.5,1674.41,1192.47,592.6,-240.66,164.69,,,
381.7003,tkxanny,8,-1398.07,5102.99,734.29,664.07,-0.33,144.4,82.0,232.0,255.0
381.7003,Thunder,17,-1309.69,2491.09,679.39,-896.19,-1265.07,768.48,242.0,128.0,153.0
381.7003,Cha,32,-3954.33,858.62,295.57,394.23,-1215.69,-676.92,0.0,212.0,162.0
381.7003,neon_matrix46,45,-3501.4,-1223.66,92.4,-117.72,-2239.82,-129.06,0.0,128.0,128.0
381.7003,neon_matrix46(2),57,-1933.72,2910.16,95.13,-1291.63,-728.21,-118.24,93.0,128.0,255.0
381.7003,neon_matrix46(1),59,-2517.81,299.56,487.22,795.21,1528.98,756.28,255.0,255.0,128.0
381.73373,BALL,0,-2343.62,1670.4,1195.08,592.3,-240.52,153.77,,,
381.73373,tkxanny,8,-1359.35,5102.99,745.17,660.81,-0.33,220.07,82.0,229.0,255.0
381.73373,Thunder,17,-1309.69,2491.09,679.39,-896.19,-1265.07,768.48,242.0,128.0,177.0
381.73373,Cha,32,-3931.29,787.62,254.81,395.6,-1218.31,-715.12,0.0,229.0,175.0
381.73373,neon_matrix46,45,-3501.4,-1223.66,92.4,-117.72,-2239.82,-129.06,0.0,128.0,128.0
381.73373,neon_matrix46(2),57,-1933.72,2910.16,95.13,-1291.63,-728.21,-118.24,93.0,128.0,255.0
381.73373,neon_matrix46(1),59,-2517.81,299.56,487.22,795.21,1528.98,756.28,255.0,255.0,128.0
381.76718,BALL,0,-2314.04,1658.4,1201.81,591.4,-240.14,121.03,,,
381.76718,tkxanny,8,-1359.35,5102.99,745.17,660.81,-0.33,220.07,82.0,229.0,255.0
381.76718,Thunder,17,-1309.69,2491.09,679.39,-896.19,-1265.07,768.48,242.0,128.0,114.0
381.76718,Cha,32,-3931.29,787.62,254.81,395.6,-1218.31,-715.12,0.0,229.0,175.0
381.76718,neon_matrix46,45,-3501.4,-1223.66,92.4,-117.72,-2239.82,-129.06,0.0,128.0,128.0
381.76718,neon_matrix46(2),57,-2030.56,2855.53,84.22,-1291.63,-728.21,-166.93,93.0,128.0,0.0
381.76718,neon_matrix46(1),59,-2471.31,389.59,531.94,798.84,1554.69,774.33,255.0,255.0,128.0
